rowid,pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_refname,disc_pubdate,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_cmasse,pl_cmasseerr1,pl_cmasseerr2,pl_cmasselim,pl_cmassj,pl_cmassjerr1,pl_cmassjerr2,pl_cmassjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tsystemref,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,sy_refname,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_umag,sy_umagerr1,sy_umagerr2,sy_gmag,sy_gmagerr1,sy_gmagerr2,sy_rmag,sy_rmagerr1,sy_rmagerr2,sy_imag,sy_imagerr1,sy_imagerr2,sy_zmag,sy_zmagerr1,sy_zmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_icmag,sy_icmagerr1,sy_icmagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,sy_kepmag,sy_kepmagerr1,sy_kepmagerr2,rowupdate,pl_pubdate,releasedate,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,,,
24226,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,2.207,0.111,-0.088,0,0.197,0.01,-0.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.09,-0.09,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3593,72,-72,0,0.56,0.02,-0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2018-09-04,2018-10,2018-09-06,1,0,0,0,0,0,,,
24227,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,1,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,56.0560538,0.0002486,-0.0002486,0,,,,,2.11,0.1,-0.08,0,0.188,0.009,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455034.16561,0.00306,-0.00306,0,JD,0,,,,,,,,,4.595,0.113,-0.113,0,,,,,0.03825,0.0015,-0.00069,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,3722,29.96,-32.88,0,0.51,0.01,-0.02,0,0.53,0.02,-0.02,0,0.07,0.073,-0.069,0,[Fe/H],,,,,4.75,0.01,-0.01,0,3.89,5.21,-2.16,0,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2016-05-06,2016-05,2016-05-10,1,0,0,0,0,0,,,
24228,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,56.05623,0.00019,-0.00019,0,0.232,0.0037,-0.0022,0,2.76,0.15,-0.22,0,0.246,0.013,-0.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,0.09,-0.07,0,265,21,-21,0,89.99,0.004,-0.06,0,2455034.1648,0.0026,-0.0026,0,BJD,0,0.018,0.105,-0.018,0,0.1851,0.0062,-0.0062,0,4.574,0.067,-0.067,0,97.3,1.9,-1.1,0,0.0503,0.0027,-0.0027,0,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,,3674,40,-40,0,0.5,0.02,-0.02,0,0.53,0.02,-0.02,0,0.21,0.05,-0.05,0,[Fe/H],-1.385,0.05,-0.06,0,4.76,0.02,-0.01,0,1.6,0.8,-0.3,0,4.18,0.42,-0.26,0,,,,,20.09,1,-1,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2017-11-16,2017-12,2017-11-17,1,0,0,0,0,0,,,
24229,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,56.0560538,0.0002486,-0.0002486,0,0.2261,,,0,1.96,0.25,-0.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.64,0.23,-0.18,0,229,,,0,89.95,,,0,2455034.16561,0.00306,-0.00306,0,BJD,0,0.0178,0.3953,-0.0178,0,0.18099,0.00675,-0.00675,0,4.595,0.113,-0.113,0,96.76,7.1,-7.1,0,0.03825,0.0015,-0.00069,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,3593,58,-66,0,0.47,0.06,-0.06,0,0.49,0.06,-0.06,0,0.16,0.11,-0.11,0,[Fe/H],,,,,4.78,0.08,-0.08,0,,,,0,5.4535,0.4024,-1.5317,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2015-08-25,2015-09-24,2015-08-25,1,0,0,0,0,0,,,
24230,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,56.0560754,0.0002753,-0.0002753,0,0.228,,,0,1.94,0.12,-0.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0.69,0.15,-0.19,0,233,,,0,89.99,,,0,2455034.16578,0.00329,-0.00329,0,BJD,0,0.018,0.413,-0.018,0,0.1626,0.00667,-0.00667,0,4.685,0.132,-0.132,0,94.7,7.6,-7.6,0,0.03613,0.00146,-0.00098,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3593,71,-86,0,0.49,0.03,-0.06,0,0.5,0.04,-0.05,0,0.26,0.15,-0.15,0,[Fe/H],,,,,4.76,0.05,-0.03,0,,,,0,5.1135,0.4095,-1.6442,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2017-05-08,2017-08-31 00:00,2017-05-08,1,0,0,0,0,0,,,
24231,Kepler-705 b,Kepler-705,b,,,TIC 122066949,Gaia DR2 2102244967931917184,0,1,1,0,0,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2016-05,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,56.0560754,0.0002753,-0.0002753,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,0,2455034.16578,0.00329,-0.00329,0,BJD,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3631,157,-157,0,0.55,0.02,-0.02,0,0.55,0.02,-0.02,0,,,,,,-1.319,0.092,-0.117,0,4.69,0.01,-0.01,0,,,,,4.5584,0.2548,-0.2548,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,13.13191,73.44994,63.01598,303.2679,21.159509,0.090556,-0.090556,10.7519,0.087044,-0.087044,-18.2242,0.0917469,-0.0917469,276.881,3.858,-3.755,3.58381,0.0492697,-0.0492697,17.895,0.167,-0.167,16.331,1.133,-1.133,13.446,0.022,-0.022,12.778,0.025,-0.025,12.536,0.024,-0.024,,,,,,,,,,,,,,,,12.435,0.023,-0.023,12.41,0.023,-0.023,12.494,0.343,-0.343,9.45,,,15.8521,0.00072,-0.00072,,,,14.7738,0.0074292,-0.0074292,15.849,,,2018-09-25,2018-08-16,2018-09-25,1,0,0,0,0,0,,,
12484,Kepler-1653 b,Kepler-1653,b,,,TIC 184561612,,0,1,1,0,0,Transit,2017,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,140.251943,0.001677,-0.001677,0,0.4836,,,0,1.84,0.05,-0.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.28,0.17,-0.24,0,271,,,0,89.88,,,0,2455008.137,0.0103,-0.0103,0,BJD,0,0.323,0.139,-0.323,0,0.05677,0.00548,-0.00548,0,6.576,0.327,-0.327,0,157.9,55.1,-55.1,0,0.02134,0.00129,-0.00137,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4821,76,-86,0,0.79,0.02,-0.05,0,0.77,0.05,-0.03,0,0.16,0.15,-0.15,0,[Fe/H],,,,,4.53,0.06,-0.02,0,,,,0,3.7841,1.3213,-1.1051,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m49.85s,296.457702,+41d15m57.68s,41.266021,8.248385,75.35177,60.78646,313.3268,,,,,,,,,,,,,,,,16.983,0.069,-0.069,15.864,0.172,-0.172,13.88,0.03,-0.03,13.278,0.028,-0.028,13.211,0.029,-0.029,,,,,,,,,,,,,,,,13.141,0.025,-0.025,13.232,0.033,-0.033,12.968,,,9.398,,,,,,,,,14.672,0.02,-0.02,15.429,,,2017-05-08,2017-08-31 00:00,2017-05-08,0,0,0,0,0,0,,,
12485,Kepler-1653 b,Kepler-1653,b,,,TIC 184561612,,0,1,1,0,0,Transit,2017,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,140.252515,0.002146,-0.002146,0,0.4651,,,0,1.73,0.18,-0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.04,0.39,-0.28,0,257,,,0,89.95,,,0,2455008.133,0.0132,-0.0132,0,BJD,0,0.3553,0.1312,-0.3553,0,0.06352,0.00567,-0.00567,0,6.651,0.425,-0.425,0,154.5,49.4,-49.4,0,0.02272,0.00109,-0.00167,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4771,149,-130,0,0.7,0.07,-0.07,0,0.68,0.09,-0.05,0,-0.22,0.34,-0.28,0,[Fe/H],,,,,4.59,0.05,-0.04,0,,,,0,3.546,1.1341,-1.5367,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m49.85s,296.457702,+41d15m57.68s,41.266021,8.248385,75.35177,60.78646,313.3268,,,,,,,,,,,,,,,,16.983,0.069,-0.069,15.864,0.172,-0.172,13.88,0.03,-0.03,13.278,0.028,-0.028,13.211,0.029,-0.029,,,,,,,,,,,,,,,,13.141,0.025,-0.025,13.232,0.033,-0.033,12.968,,,9.398,,,,,,,,,14.672,0.02,-0.02,15.429,,,2014-11-18,2014-12-04,2014-11-18,0,0,0,0,0,0,,,
12486,Kepler-1653 b,Kepler-1653,b,,,TIC 184561612,,0,1,1,0,0,Transit,2017,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Published Confirmed,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,140.2504841,1.467E-05,-1.467E-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455008.146897,0.01342,-0.01342,0,BJD,0,,,,,0.0659,,,0,6.3753,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m49.85s,296.457702,+41d15m57.68s,41.266021,8.248385,75.35177,60.78646,313.3268,,,,,,,,,,,,,,,,16.983,0.069,-0.069,15.864,0.172,-0.172,13.88,0.03,-0.03,13.278,0.028,-0.028,13.211,0.029,-0.029,,,,,,,,,,,,,,,,13.141,0.025,-0.025,13.232,0.033,-0.033,12.968,,,9.398,,,,,,,,,14.672,0.02,-0.02,15.429,,,2017-11-14,2016-07,2016-07-28,0,0,0,0,0,0,,,
12487,Kepler-1653 b,Kepler-1653,b,,,TIC 184561612,,0,1,1,0,0,Transit,2017,<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>,2017-12,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0,0,0,1,0,0,0,0,0,0,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,140.252515,0.002146,-0.002146,0,0.4651,,,0,1.73,0.18,-0.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,1.04,0.39,-0.28,0,257,,,0,89.95,,,0,2455008.133,0.0132,-0.0132,0,BJD,0,0.3553,0.1312,-0.3553,0,0.06352,0.00567,-0.00567,0,6.651,0.425,-0.425,0,154.5,49.4,-49.4,0,0.02272,0.00109,-0.00167,0,,,,,,,,,,,,0,,,,,,,,,,,,,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4771,149,-130,0,0.7,0.07,-0.07,0,0.68,0.09,-0.05,0,-0.22,0.34,-0.28,0,[Fe/H],,,,,4.59,0.05,-0.04,0,,,,0,3.546,1.1341,-1.5367,0,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h45m49.85s,296.457702,+41d15m57.68s,41.266021,8.248385,75.35177,60.78646,313.3268,,,,,,,,,,,,,,,,16.983,0.069,-0.069,15.864,0.172,-0.172,13.88,0.03,-0.03,13.278,0.028,-0.028,13.211,0.029,-0.029,,,,,,,,,,,,,,,,13.141,0.025,-0.025,13.232,0.033,-0.033,12.968,,,9.398,,,,,,,,,14.672,0.02,-0.02,15.429,,,2015-08-25,2015-09-24,2015-08-25,0,0,0,0,0,0,,,
