,pl_name,pl_orbper,pl_eqt,pl_orbeccen,st_rad,pl_imppar,pl_orbincl,pl_insol,pl_ratdor,pl_trandep
10399,Kepler-1465 b,31.827711100000002,414.0,0.0,0.69,0.6746,89.95,6.94,118.1,0.05704
10402,Kepler-1465 b,31.827711100000002,414.0,0.0,0.69,0.6746,89.95,6.94,118.1,0.05704
10404,Kepler-1465 b,31.827711100000002,414.0,0.0,0.69,0.6746,89.95,6.94,118.1,0.05704
10405,Kepler-1465 b,31.827648999999997,668.0,0.0,1.95,0.785,89.54,47.21,97.3,0.052000000000000005
10410,Kepler-1466 b,31.175044800000002,585.0,0.0,0.92,0.3205,89.95,27.62,57.7,0.021830000000000002
10411,Kepler-1466 b,31.1748311,585.0,0.0,0.92,0.016,89.99,27.62,63.65,0.02002
10413,Kepler-1466 b,31.175044800000002,585.0,0.0,0.92,0.3205,89.95,27.62,57.7,0.021830000000000002
10415,Kepler-1466 b,31.175044800000002,585.0,0.0,0.92,0.3205,89.95,27.62,57.7,0.021830000000000002
10417,Kepler-1467 b,47.05690429999999,413.0,0.0,0.75,0.1277,89.95,6.86,70.15,0.16648
10418,Kepler-1467 b,47.05690429999999,413.0,0.0,0.75,0.1277,89.95,6.86,70.15,0.16648
10420,Kepler-1467 b,47.05690429999999,413.0,0.0,0.75,0.1277,89.95,6.86,70.15,0.16648
10424,Kepler-1467 b,47.056847600000005,411.0,0.0,0.74,0.027000000000000003,89.98,6.72,71.22,0.15312
10427,Kepler-1468 b,8.23984869,917.0,0.0,0.98,0.1804,88.81,167.45,11.21,0.026410000000000003
10428,Kepler-1468 b,8.23983041,1093.0,0.0,1.5,0.012,89.94,338.17,11.379000000000001,0.0251
10429,Kepler-1468 b,8.23984869,917.0,0.0,0.98,0.1804,88.81,167.45,11.21,0.026410000000000003
10430,Kepler-1468 b,8.23984869,917.0,0.0,0.98,0.1804,88.81,167.45,11.21,0.026410000000000003
10434,Kepler-1468 c,3.54553021,1215.0,0.0,0.98,0.3174,87.09,515.05,6.26,0.01184
10435,Kepler-1468 c,3.54553077,1448.0,0.0,1.5,0.14300000000000002,88.75,1039.47,6.563,0.01192
10439,Kepler-1468 c,3.54553021,1215.0,0.0,0.98,0.3174,87.09,515.05,6.26,0.01184
10441,Kepler-1468 c,3.54553021,1215.0,0.0,0.98,0.3174,87.09,515.05,6.26,0.01184
10443,Kepler-1469 b,21.863530100000002,555.0,0.0,0.79,0.4402,89.38,22.36,43.4,0.09762
10446,Kepler-1469 b,21.8634638,551.0,0.0,0.79,0.502,89.32,21.77,42.3,0.0871
10448,Kepler-1469 b,21.863530100000002,555.0,0.0,0.79,0.4402,89.38,22.36,43.4,0.09762
10449,Kepler-1469 b,21.863530100000002,555.0,0.0,0.79,0.4402,89.38,22.36,43.4,0.09762
10452,Kepler-147 b,12.6109708,899.0,0.0,1.26,0.5916,88.24,154.6,16.93,0.009640000000000001
10456,Kepler-147 b,12.6109708,899.0,0.0,1.26,0.5916,88.24,154.6,16.93,0.009640000000000001
10459,Kepler-147 b,12.6109708,899.0,0.0,1.26,0.5916,88.24,154.6,16.93,0.009640000000000001
10460,Kepler-147 b,12.6119685,953.0,0.0,1.42,0.7090000000000001,86.26,194.9,10.88,0.00765
10461,Kepler-147 c,33.416055300000004,689.0,0.0,1.42,0.9470000000000001,85.15,53.18,11.21,0.02758
10462,Kepler-147 c,33.4160034,650.0,0.0,1.26,0.9375,85.94,42.11,12.59,0.02828
10463,Kepler-147 c,33.4160034,650.0,0.0,1.26,0.9375,85.94,42.11,12.59,0.02828
10470,Kepler-147 c,33.4160034,650.0,0.0,1.26,0.9375,85.94,42.11,12.59,0.02828
10472,Kepler-1470 b,16.295090300000002,581.0,0.0,0.81,0.2499,89.38,26.95,33.6,0.02244
10476,Kepler-1470 b,16.2951259,574.0,0.0,0.81,0.494,89.05,25.59,29.9,0.019790000000000002
10477,Kepler-1470 b,16.295090300000002,581.0,0.0,0.81,0.2499,89.38,26.95,33.6,0.02244
10478,Kepler-1470 b,16.295090300000002,581.0,0.0,0.81,0.2499,89.38,26.95,33.6,0.02244
10481,Kepler-1471 b,3.63899398,1153.0,0.0,0.85,0.3905,88.24,418.3,11.78,0.02336
10483,Kepler-1471 b,3.63899398,1153.0,0.0,0.85,0.3905,88.24,418.3,11.78,0.02336
10485,Kepler-1471 b,3.63899398,1153.0,0.0,0.85,0.3905,88.24,418.3,11.78,0.02336
10486,Kepler-1471 b,3.63898953,1238.0,0.0,1.17,0.32,88.46,555.71,11.89,0.02096
10488,Kepler-1472 b,38.13033239999999,613.0,0.0,1.11,0.562,89.14,33.43,37.6,0.01804
10493,Kepler-1472 b,38.1312831,633.0,0.0,1.16,0.7984,88.24,37.9,28.7,0.01989
10494,Kepler-1472 b,38.1312831,633.0,0.0,1.16,0.7984,88.24,37.9,28.7,0.01989
10495,Kepler-1472 b,38.1312831,633.0,0.0,1.16,0.7984,88.24,37.9,28.7,0.01989
10497,Kepler-1473 b,14.427355100000002,783.0,0.0,1.04,0.2427,89.38,88.9,27.79,0.01217
10500,Kepler-1473 b,14.42735088,783.0,0.0,1.04,0.977,80.92,88.9,6.19,0.0117
10501,Kepler-1473 b,14.427355100000002,783.0,0.0,1.04,0.2427,89.38,88.9,27.79,0.01217
10503,Kepler-1473 b,14.427355100000002,783.0,0.0,1.04,0.2427,89.38,88.9,27.79,0.01217
10505,Kepler-1474 b,36.433345200000005,606.0,0.0,1.15,0.004,89.95,31.78,67.35,0.04539
10510,Kepler-1474 b,36.433345200000005,606.0,0.0,1.15,0.004,89.95,31.78,67.35,0.04539
10511,Kepler-1474 b,36.433345200000005,606.0,0.0,1.15,0.004,89.95,31.78,67.35,0.04539
10512,Kepler-1474 b,36.433786700000006,561.0,0.0,1.1,0.25,89.77,23.35,62.6,0.04068
10517,Kepler-1475 b,82.177374,441.0,0.0,0.95,0.237,89.95,8.92,68.0,0.05242
10518,Kepler-1475 b,82.177374,441.0,0.0,0.95,0.237,89.95,8.92,68.0,0.05242
10519,Kepler-1475 b,82.175197,441.0,0.0,0.95,0.015,89.99,8.92,74.01,0.05464
10520,Kepler-1475 b,82.177374,441.0,0.0,0.95,0.237,89.95,8.92,68.0,0.05242
10527,Kepler-1476 b,10.35863224,860.0,0.0,1.02,0.0652,89.95,129.28,31.18,0.03136
10528,Kepler-1476 b,10.35863224,860.0,0.0,1.02,0.0652,89.95,129.28,31.18,0.03136
10529,Kepler-1476 b,10.35863224,860.0,0.0,1.02,0.0652,89.95,129.28,31.18,0.03136
10530,Kepler-1476 b,10.35857039,860.0,0.0,1.02,0.07400000000000001,89.86,129.28,31.09,0.02737
10532,Kepler-1477 b,11.55530021,674.0,0.0,0.8,0.2609,89.38,48.88,30.92,0.02539
10533,Kepler-1477 b,11.55530021,674.0,0.0,0.8,0.2609,89.38,48.88,30.92,0.02539
10535,Kepler-1477 b,11.55530021,674.0,0.0,0.8,0.2609,89.38,48.88,30.92,0.02539
10537,Kepler-1477 b,11.55532445,674.0,0.0,0.8,0.96,83.66,48.88,8.7,0.025
10539,Kepler-1478 b,26.084059399999997,598.0,0.0,0.83,0.1509,89.95,30.2,29.76,0.027960000000000002
10542,Kepler-1478 b,26.084059399999997,598.0,0.0,0.83,0.1509,89.95,30.2,29.76,0.027960000000000002
10544,Kepler-1478 b,26.084059399999997,598.0,0.0,0.83,0.1509,89.95,30.2,29.76,0.027960000000000002
10545,Kepler-1478 b,26.0841212,598.0,0.0,0.83,0.092,89.84,30.24,32.8,0.02597
10550,Kepler-1479 b,14.53260546,746.0,0.0,0.93,0.11199999999999999,89.86,73.37,46.34,0.032889999999999996
10551,Kepler-1479 b,14.53261362,746.0,0.0,0.93,0.0071,89.95,73.37,46.89,0.03462
10552,Kepler-1479 b,14.53261362,746.0,0.0,0.93,0.0071,89.95,73.37,46.89,0.03462
10554,Kepler-1479 b,14.53261362,746.0,0.0,0.93,0.0071,89.95,73.37,46.89,0.03462
10558,Kepler-148 b,1.72936647,1291.0,0.0,0.84,0.114,89.38,655.74,7.66,0.05172
10560,Kepler-148 b,1.72936647,1291.0,0.0,0.84,0.114,89.38,655.74,7.66,0.05172
10561,Kepler-148 b,1.72936647,1291.0,0.0,0.84,0.114,89.38,655.74,7.66,0.05172
10563,Kepler-148 b,1.72936708,1284.0,0.0,0.84,0.278,87.87,643.54,7.46,0.04844
10570,Kepler-148 c,4.18004955,962.0,0.0,0.84,0.1031,89.38,202.06,13.38,0.18805
10571,Kepler-148 c,4.18004955,962.0,0.0,0.84,0.1031,89.38,202.06,13.38,0.18805
10572,Kepler-148 c,4.18004808,957.0,0.0,0.84,0.047,89.8,197.81,13.534,0.17656
10577,Kepler-148 c,4.18004955,962.0,0.0,0.84,0.1031,89.38,202.06,13.38,0.18805
10578,Kepler-148 d,51.84688575,416.0,0.0,0.84,0.6563,89.38,7.05,72.95,1.03136
10579,Kepler-148 d,51.84688575,416.0,0.0,0.84,0.6563,89.38,7.05,72.95,1.03136
10582,Kepler-148 d,51.84688984,413.0,0.0,0.84,0.6809999999999999,89.45,6.9,71.13,0.9636299999999999
10585,Kepler-148 d,51.84688575,416.0,0.0,0.84,0.6563,89.38,7.05,72.95,1.03136
10592,Kepler-1480 b,22.12679948,721.0,0.0,1.45,0.2604,89.95,63.98,45.18,0.04361
10593,Kepler-1480 b,22.12679948,721.0,0.0,1.45,0.2604,89.95,63.98,45.18,0.04361
10594,Kepler-1480 b,22.12679948,721.0,0.0,1.45,0.2604,89.95,63.98,45.18,0.04361
10596,Kepler-1480 b,22.1270885,721.0,0.0,1.45,0.956,86.1,63.98,14.06,0.041819999999999996
10597,Kepler-1481 b,5.94220998,798.0,0.0,0.8,0.0025,89.95,96.02,20.27,0.027260000000000003
10599,Kepler-1481 b,5.94228603,797.0,0.0,0.81,0.09699999999999999,89.74,95.34,21.13,0.025
10602,Kepler-1481 b,5.94220998,798.0,0.0,0.8,0.0025,89.95,96.02,20.27,0.027260000000000003
10604,Kepler-1481 b,5.94220998,798.0,0.0,0.8,0.0025,89.95,96.02,20.27,0.027260000000000003
10607,Kepler-1482 b,12.25384348,678.0,0.0,0.82,0.441,89.3,50.05,35.9,0.014769999999999998
10610,Kepler-1482 b,12.25383217,642.0,0.0,0.69,0.4886,89.38,40.13,37.4,0.013930000000000001
10611,Kepler-1482 b,12.25383217,642.0,0.0,0.69,0.4886,89.38,40.13,37.4,0.013930000000000001
10612,Kepler-1483 b,9.5085156,937.0,0.0,1.01,0.5652,87.66,182.21,13.89,0.01036
10614,Kepler-1483 b,9.5085156,937.0,0.0,1.01,0.5652,87.66,182.21,13.89,0.01036
10616,Kepler-1483 b,9.5084871,1131.0,0.0,1.67,0.14300000000000002,89.5,386.61,16.61,0.00979
10619,Kepler-1483 b,9.5085156,937.0,0.0,1.01,0.5652,87.66,182.21,13.89,0.01036
10622,Kepler-1484 b,30.4549136,624.0,0.0,0.98,0.3665,89.38,35.92,36.1,0.05304
10624,Kepler-1484 b,30.4549136,624.0,0.0,0.98,0.3665,89.38,35.92,36.1,0.05304
10625,Kepler-1484 b,30.4549136,624.0,0.0,0.98,0.3665,89.38,35.92,36.1,0.05304
10626,Kepler-1484 b,30.4544418,624.0,0.0,0.98,0.929,86.35,35.92,14.59,0.04721
10628,Kepler-1485 b,19.9158863,728.0,0.0,1.09,0.748,87.45,66.31,16.78,0.01432
10632,Kepler-1485 b,19.9157725,726.0,0.0,1.09,0.7337,87.66,65.52,17.25,0.0147
10633,Kepler-1485 b,19.9157725,726.0,0.0,1.09,0.7337,87.66,65.52,17.25,0.0147
10635,Kepler-1485 b,19.9157725,726.0,0.0,1.09,0.7337,87.66,65.52,17.25,0.0147
10637,Kepler-1486 b,54.649575899999995,517.0,0.0,1.07,0.3662,89.38,16.9,47.3,0.043789999999999996
10638,Kepler-1486 b,54.649575899999995,517.0,0.0,1.07,0.3662,89.38,16.9,47.3,0.043789999999999996
10641,Kepler-1486 b,54.649575899999995,517.0,0.0,1.07,0.3662,89.38,16.9,47.3,0.043789999999999996
10645,Kepler-1486 b,54.6493679,538.0,0.0,1.28,0.018000000000000002,89.98,19.86,53.42,0.04325
10648,Kepler-1487 b,7.31945294,1682.0,0.0,3.96,0.11199999999999999,89.44,1891.07,11.53,0.01668
10649,Kepler-1487 b,7.31946363,1017.0,0.0,0.96,0.5566,86.52,252.76,9.79,0.01567
10651,Kepler-1487 b,7.31946363,1017.0,0.0,0.96,0.5566,86.52,252.76,9.79,0.01567
10652,Kepler-1487 b,7.31946363,1017.0,0.0,0.96,0.5566,86.52,252.76,9.79,0.01567
10655,Kepler-1488 b,39.8189932,594.0,0.0,1.14,0.0066,89.95,29.47,28.538,0.01962
10656,Kepler-1488 b,39.818832,650.0,0.0,1.52,0.6,88.51,42.32,23.1,0.01991
10660,Kepler-1488 b,39.8189932,594.0,0.0,1.14,0.0066,89.95,29.47,28.538,0.01962
10662,Kepler-1488 b,39.8189932,594.0,0.0,1.14,0.0066,89.95,29.47,28.538,0.01962
10664,Kepler-1489 b,82.294751,408.0,0.0,0.85,0.085,89.95,6.56,91.0,0.03828
10666,Kepler-1489 b,82.292865,400.0,0.0,0.96,0.195,89.87,6.07,89.1,0.037110000000000004
10667,Kepler-1489 b,82.294751,408.0,0.0,0.85,0.085,89.95,6.56,91.0,0.03828
10670,Kepler-1489 b,82.294751,408.0,0.0,0.85,0.085,89.95,6.56,91.0,0.03828
10675,Kepler-149 b,29.1989838,531.0,0.0,0.83,0.0634,89.95,18.75,45.558,0.21083000000000002
10678,Kepler-149 b,29.1989838,531.0,0.0,0.83,0.0634,89.95,18.75,45.558,0.21083000000000002
10679,Kepler-149 b,29.1989838,531.0,0.0,0.83,0.0634,89.95,18.75,45.558,0.21083000000000002
10681,Kepler-149 b,29.19899219,540.0,0.0,0.94,0.043,89.95,20.05,45.27,0.20472
10684,Kepler-149 c,55.329139899999994,436.0,0.0,0.94,0.209,89.8,8.55,60.8,0.03257
10686,Kepler-149 c,55.328581299999996,429.0,0.0,0.83,0.706,89.38,7.99,44.8,0.034960000000000005
10688,Kepler-149 c,55.328581299999996,429.0,0.0,0.83,0.706,89.38,7.99,44.8,0.034960000000000005
10690,Kepler-149 c,55.328581299999996,429.0,0.0,0.83,0.706,89.38,7.99,44.8,0.034960000000000005
10694,Kepler-149 d,160.0200597,301.0,0.0,0.83,0.6845,89.95,1.94,187.3,0.16085
10698,Kepler-149 d,160.0200597,301.0,0.0,0.83,0.6845,89.95,1.94,187.3,0.16085
10700,Kepler-149 d,160.0191598,306.0,0.0,0.94,0.852,89.64,2.08,134.0,0.15528
10703,Kepler-149 d,160.0200597,301.0,0.0,0.83,0.6845,89.95,1.94,187.3,0.16085
10708,Kepler-1490 b,92.4362973,349.0,0.0,0.74,0.9096,89.38,3.51,60.2,0.08302000000000001
10709,Kepler-1490 b,92.436978,348.0,0.0,0.74,0.943,88.85,3.46,47.1,0.09552000000000001
10710,Kepler-1490 b,92.4362973,349.0,0.0,0.74,0.9096,89.38,3.51,60.2,0.08302000000000001
10712,Kepler-1490 b,92.4362973,349.0,0.0,0.74,0.9096,89.38,3.51,60.2,0.08302000000000001
10716,Kepler-1491 b,16.586176199999997,695.0,0.0,0.92,0.2568,89.38,55.08,18.02,0.02306
10717,Kepler-1491 b,16.586176199999997,695.0,0.0,0.92,0.2568,89.38,55.08,18.02,0.02306
10718,Kepler-1491 b,16.5860329,821.0,0.0,1.39,0.16699999999999998,89.47,107.25,18.0,0.02313
10719,Kepler-1491 b,16.586176199999997,695.0,0.0,0.92,0.2568,89.38,55.08,18.02,0.02306
10723,Kepler-1492 b,16.75255007,801.0,0.0,1.8,0.7096,88.81,97.43,29.4,0.0365
10726,Kepler-1492 b,16.75255007,801.0,0.0,1.8,0.7096,88.81,97.43,29.4,0.0365
10727,Kepler-1492 b,16.7525077,801.0,0.0,1.8,0.763,88.39,97.43,27.2,0.03383
10728,Kepler-1492 b,16.75255007,801.0,0.0,1.8,0.7096,88.81,97.43,29.4,0.0365
10730,Kepler-1493 b,15.0217983,677.0,0.0,0.8,0.0973,89.95,49.75,25.31,0.011090000000000001
10732,Kepler-1493 b,15.021978400000002,874.0,0.0,1.38,0.96,82.45,137.91,7.3,0.00969
10733,Kepler-1493 b,15.0217983,677.0,0.0,0.8,0.0973,89.95,49.75,25.31,0.011090000000000001
10734,Kepler-1493 b,15.0217983,677.0,0.0,0.8,0.0973,89.95,49.75,25.31,0.011090000000000001
10737,Kepler-1494 b,91.08048199999999,415.0,0.0,1.01,0.8866,88.81,7.02,37.9,0.07986
10738,Kepler-1494 b,91.078624,415.0,0.0,1.01,0.9009999999999999,88.47,7.02,33.7,0.07386000000000001
10739,Kepler-1494 b,91.08048199999999,415.0,0.0,1.01,0.8866,88.81,7.02,37.9,0.07986
10744,Kepler-1494 b,91.08048199999999,415.0,0.0,1.01,0.8866,88.81,7.02,37.9,0.07986
10747,Kepler-1495 b,85.273256,443.0,0.0,1.06,0.3751,89.95,9.1,65.8,0.07923999999999999
10749,Kepler-1495 b,85.273256,443.0,0.0,1.06,0.3751,89.95,9.1,65.8,0.07923999999999999
10751,Kepler-1495 b,85.272459,443.0,0.0,1.06,0.965,86.95,9.1,18.15,0.07678
10752,Kepler-1495 b,85.273256,443.0,0.0,1.06,0.3751,89.95,9.1,65.8,0.07923999999999999
